stem,s,base,diff,level
94,1,0,[NULL],9000
95,0,0,0,9998
86,10,0,[NULL],9000
87,9,0,[NULL],9000
89,7,0,0,2
90,6,0,0,9998
94,2,0,0,2
95,1,0,0,9998
87,10,0,[NULL],9000
89,8,0,0,2
90,7,0,[NULL],9000
92,5,0,[NULL],9000
94,3,0,0,2
95,2,1,[NULL],9000
95,2,0,1,9998
96,1,0,[NULL],9955
87,11,0,[NULL],9000
92,6,0,0,9997
93,5,0,0,9998
94,4,1,0,2
94,4,0,[NULL],9000
95,3,"0,1",[NULL],9000
95,3,1,0,9997
92,7,0,0,2
93,6,0,0,9998
94,5,0,[NULL],9000
95,4,0,[NULL],9000
95,4,1,0,9997
96,3,0,[NULL],9988
97,2,1,[NULL],9000
97,2,0,[NULL],9955
98,1,1,[NULL],9000
98,1,0,[NULL],9997
91,9,0,0,3
92,8,0,0,2
93,7,0,0,9997
94,6,0,1,3
95,5,0,0,9997
96,4,0,[NULL],9000
97,3,0,[NULL],9958
98,2,0,[NULL],9958
91,10,0,[NULL],9000
94,7,0,1,3
95,6,1,[NULL],9000
95,6,0,0,9997
96,5,0,[NULL],9959
97,4,0,[NULL],9958
98,3,0,[NULL],9955
91,11,0,[NULL],9000
92,10,0,0,3
94,8,0,0,3
95,7,1,[NULL],9000
95,7,0,0,9996
96,6,0,1,9998
99,3,0,[NULL],9000
100,2,0,[NULL],9000
91,12,0,[NULL],9000
92,11,0,[NULL],9000
94,9,0,0,3
95,8,1,0,2
95,8,0,0,9996
96,7,0,[NULL],9000
97,6,0,[NULL],9000
98,5,1,[NULL],9000
98,5,0,[NULL],9961
99,4,0,[NULL],9000
100,3,0,[NULL],9000
101,2,2,[NULL],9000
101,2,1,[NULL],9000
101,2,0,[NULL],9961
102,1,0,[NULL],9996
102,1,1,0,9998
95,9,0,0,9996
98,6,0,0,9996
99,5,0,[NULL],9000
100,4,0,[NULL],9000
101,3,0,"0,1",2
101,3,1,[NULL],9000
102,2,0,[NULL],9996
102,2,1,1,9997
93,12,0,[NULL],9000
94,11,0,0,4
95,10,0,[NULL],9000
98,7,0,[NULL],9000
99,6,0,0,9998
100,5,0,[NULL],9000
101,4,"0,1",[NULL],9000
101,4,1,[NULL],9963
102,3,2,[NULL],9000
102,3,1,[NULL],9963
102,3,0,[NULL],9997
103,2,1,[NULL],9000
103,2,0,[NULL],9955
93,13,0,[NULL],9000
94,12,0,0,4
95,11,0,[NULL],9000
98,8,0,0,2
99,7,0,0,9996
100,6,0,[NULL],9000
101,5,1,1,3
101,5,0,[NULL],9963
102,4,2,[NULL],9000
102,4,"0,1",[NULL],9000
102,4,1,[NULL],9963
103,3,0,[NULL],9964
94,13,0,0,4
95,12,0,[NULL],9000
97,10,0,0,4
98,9,0,0,9998
101,6,1,[NULL],9000
101,6,0,[NULL],9000
102,5,1,[NULL],9000
102,5,0,0,9998
103,4,0,[NULL],9000
104,3,2,[NULL],9000
104,3,1,[NULL],9955
104,3,0,[NULL],9984
105,2,1,[NULL],9000
105,2,0,1,9998
94,14,0,[NULL],9000
95,13,0,[NULL],9000
97,11,0,0,2
98,10,0,0,9998
101,7,0,0,2
101,7,1,[NULL],9000
102,6,0,0,9998
103,5,0,[NULL],9000
104,4,1,0,2
104,4,0,[NULL],9955
105,3,0,1,9998
95,14,0,[NULL],9000
97,12,0,0,2
98,11,0,0,4
101,8,0,0,2
102,7,0,[NULL],9000
103,6,0,[NULL],9000
104,5,1,0,2
104,5,0,[NULL],9967
105,4,0,[NULL],9000
106,3,0,[NULL],9997
95,15,0,[NULL],9000
100,10,0,0,9997
101,9,0,0,9998
104,6,0,[NULL],9000
105,5,0,[NULL],9968
106,4,0,[NULL],9968
106,4,1,[NULL],9968
107,3,0,[NULL],9000
100,11,0,0,2
101,10,0,0,9998
104,7,0,[NULL],9000
105,6,1,[NULL],9000
105,6,0,[NULL],9955
106,5,1,[NULL],9000
106,5,0,[NULL],9969
107,4,0,[NULL],9000
107,4,1,[NULL],9000
108,3,1,[NULL],9000
108,3,0,[NULL],9969
109,2,"0,1",[NULL],9969
109,2,1,[NULL],9969
110,1,0,"0,1",9998
99,13,0,0,3
100,12,0,0,2
101,11,0,0,9997
106,6,0,[NULL],9969
107,5,0,[NULL],9000
108,4,1,[NULL],9969
108,4,0,[NULL],9970
109,3,"0,1",0,2
109,3,1,[NULL],9000
110,2,0,"0,1",9997
99,14,0,[NULL],9971
103,10,0,[NULL],9000
104,9,0,0,9998
105,8,0,0,9997
106,7,0,[NULL],9955
108,5,2,[NULL],9000
108,5,1,[NULL],9000
108,5,0,[NULL],9000
109,4,2,[NULL],9000
109,4,3,[NULL],9969
109,4,1,[NULL],9971
109,4,0,1,9998
110,3,0,[NULL],9000
110,3,1,"0,1",9997
111,2,0,[NULL],9994
99,15,0,[NULL],9971
100,14,0,0,3
103,11,0,0,2
104,10,0,0,9998
108,6,1,"0,3",2
108,6,0,[NULL],9000
109,5,"0,1",0,3
109,5,2,[NULL],9000
109,5,1,[NULL],9000
110,4,0,[NULL],9972
99,16,0,[NULL],9000
100,15,0,[NULL],9000
103,12,0,0,2
104,11,0,0,3
109,6,"0,1",1,3
109,6,1,[NULL],9000
110,5,0,[NULL],9955
110,5,1,[NULL],9972
111,4,1,[NULL],9000
111,4,0,[NULL],9000
112,3,2,[NULL],9000
112,3,0,[NULL],9000
112,3,1,0,9998
113,2,0,[NULL],9973
103,13,0,0,9998
106,10,0,0,9996
107,9,"0,1",[NULL],9000
107,9,1,0,9998
108,8,0,[NULL],9000
109,7,1,[NULL],9000
109,7,0,[NULL],9974
110,6,1,[NULL],9000
110,6,0,[NULL],9974
111,5,0,1,2
112,4,1,[NULL],9981
112,4,0,0,9998
113,3,0,[NULL],9973
101,16,0,[NULL],9000
102,15,0,0,2
103,14,0,0,9998
106,11,0,1,2
107,10,0,0,9998
109,8,0,[NULL],9000
110,7,1,[NULL],9000
110,7,0,[NULL],9975
111,6,0,0,2
112,5,1,[NULL],9000
112,5,0,[NULL],9971
113,4,2,[NULL],9000
113,4,1,[NULL],9000
113,4,0,1,9998
114,3,1,[NULL],9000
114,3,0,[NULL],9975
101,17,0,[NULL],9000
102,16,0,0,2
103,15,0,0,9998
106,12,0,0,2
107,11,0,0,9996
108,10,0,[NULL],9000
110,8,0,[NULL],9000
111,7,0,[NULL],9976
112,6,1,0,2
112,6,0,[NULL],9000
113,5,1,[NULL],9000
113,5,0,[NULL],9976
102,17,0,0,2
103,16,0,[NULL],9977
105,14,0,0,4
106,13,0,0,9998
109,10,0,[NULL],9000
110,9,0,0,9998
114,5,1,[NULL],9000
114,5,0,[NULL],9977
115,4,1,[NULL],9000
115,4,2,[NULL],9000
115,4,0,[NULL],9000
116,3,0,[NULL],9000
102,18,0,[NULL],9000
103,17,0,[NULL],9000
105,15,0,0,2
106,14,0,0,9998
109,11,0,0,2
114,6,0,[NULL],9000
115,5,0,[NULL],9000
115,5,1,[NULL],9000
116,4,0,0,9998
103,18,0,[NULL],9000
105,16,0,0,2
106,15,0,0,4
114,7,0,[NULL],9000
114,7,1,[NULL],9979
115,6,0,0,2
116,5,1,[NULL],9000
116,5,0,[NULL],9000
117,4,1,[NULL],9000
117,4,0,[NULL],9000
103,19,0,[NULL],9000
108,14,0,0,9997
109,13,0,0,9998
110,12,0,[NULL],9980
111,11,0,0,9998
112,10,0,1,9996
113,9,0,[NULL],9000
114,8,0,[NULL],9000
114,8,1,[NULL],9979
115,7,0,[NULL],9000
115,7,1,[NULL],9000
118,4,0,[NULL],9000
108,15,0,0,2
109,14,0,0,9998
110,13,0,0,2
111,12,0,0,9998
114,9,0,[NULL],9000
115,8,0,[NULL],9000
115,8,1,[NULL],9000
115,8,2,[NULL],9000
116,7,0,[NULL],9000
117,6,0,[NULL],9000
118,5,0,[NULL],9000
107,17,0,0,3
108,16,0,0,2
109,15,0,0,9997
110,14,0,0,2
111,13,0,0,9998
118,6,0,0,9997
107,18,0,[NULL],9983
110,15,0,0,2
111,14,1,0,4
111,14,0,0,9998
112,13,0,1,9998
113,12,0,0,9997
114,11,0,[NULL],9000
115,10,0,[NULL],9000
116,9,0,[NULL],9000
118,7,0,0,9997
107,19,0,[NULL],9983
108,18,0,0,3
110,16,0,0,2
111,15,1,0,2
111,15,0,0,9998
112,14,0,1,9998
117,9,0,0,3
118,8,1,[NULL],9984
118,8,0,[NULL],9984
119,7,0,[NULL],9984
120,6,0,[NULL],9997
121,5,0,0,9998
107,20,0,[NULL],9000
108,19,0,[NULL],9000
110,17,0,0,2
111,16,1,0,2
111,16,0,0,9997
112,15,0,0,3
117,10,0,0,3
118,9,0,"0,1",9998
120,7,0,0,2
121,6,"0,1",2,9997
121,6,1,2,9998
122,5,0,"0,1",9998
126,1,0,[NULL],9995
127,0,0,[NULL],9997
111,17,0,0,9997
114,14,0,0,9996
115,13,"0,1",[NULL],9000
115,13,1,0,9998
116,12,0,[NULL],9000
117,11,"0,1",0,2
117,11,1,0,9997
118,10,1,0,9996
118,10,0,0,9998
119,9,0,[NULL],9000
120,8,2,1,2
120,8,1,[NULL],9984
120,8,0,[NULL],9986
121,7,"0,1",0,2
121,7,1,0,9997
122,6,1,1,9998
122,6,0,"0,1",9998
125,3,0,1,9997
126,2,0,[NULL],9987
127,1,0,[NULL],9997
109,20,0,[NULL],9000
110,19,0,0,3
111,18,0,0,9997
114,15,0,1,2
115,14,0,0,9998
117,12,0,0,2
118,11,0,0,9998
119,10,0,[NULL],9987
120,9,2,"0,1",3
120,9,1,[NULL],9986
120,9,0,[NULL],9987
121,8,1,1,2
121,8,0,"0,1",2
122,7,0,[NULL],9987
124,5,0,0,9996
125,4,0,0,9998
126,3,0,[NULL],9987
127,2,1,[NULL],9994
127,2,0,[NULL],9997
128,1,0,[NULL],9989
109,21,0,[NULL],9000
110,20,0,0,3
111,19,0,[NULL],9988
114,16,0,0,2
115,15,0,0,9996
116,14,0,1,3
117,13,0,0,2
118,12,0,1,9998
120,10,0,1,3
121,9,0,[NULL],9000
123,7,0,0,9997
124,6,0,0,2
124,6,1,0,3
125,5,3,[NULL],9988
125,5,"0,1",[NULL],9988
125,5,1,0,9998
125,5,2,"0,1",9998
126,4,2,[NULL],9987
126,4,1,[NULL],9989
126,4,0,"0,1",9998
127,3,0,[NULL],9997
110,21,0,0,3
111,20,0,[NULL],9988
113,18,0,0,4
114,17,0,0,9998
117,14,1,0,2
117,14,0,1,4
118,13,1,0,9998
118,13,0,"0,1",9998
119,12,0,0,9997
120,11,0,[NULL],9000
121,10,0,[NULL],9000
122,9,0,[NULL],9000
123,8,0,[NULL],9998
124,7,0,1,2
124,7,1,"1,2",2
125,6,"0,1",0,2
125,6,2,[NULL],9989
125,6,1,[NULL],9989
126,5,2,[NULL],9987
126,5,1,[NULL],9990
126,5,0,"0,1",9997
127,4,0,[NULL],9997
128,3,0,[NULL],9955
129,2,2,[NULL],9000
129,2,0,[NULL],9989
129,2,1,[NULL],9994
130,1,1,[NULL],9000
130,1,0,[NULL],9997
110,22,0,[NULL],9000
111,21,0,[NULL],9000
113,19,0,0,2
114,18,0,0,9998
117,15,0,1,2
117,15,1,"0,1",2
118,14,0,0,9998
122,10,0,0,3
123,9,0,0,4
123,9,1,[NULL],9000
124,8,0,0,9998
124,8,1,[NULL],9998
125,7,0,0,9997
126,6,1,[NULL],9987
126,6,0,[NULL],9991
127,5,1,[NULL],9995
127,5,2,[NULL],9997
127,5,0,[NULL],9997
128,4,1,[NULL],9996
128,4,0,1,9998
129,3,0,[NULL],9987
130,2,0,[NULL],9992
111,22,0,[NULL],9000
113,20,0,0,2
114,19,0,0,4
117,16,0,0,2
118,15,0,0,3
122,11,0,[NULL],9000
123,10,0,0,2
124,9,1,0,9997
124,9,0,[NULL],9997
125,8,"0,1",0,3
125,8,1,1,9998
126,7,3,[NULL],9987
126,7,1,[NULL],9992
126,7,0,0,9997
126,7,2,1,9998
127,6,1,0,2
127,6,2,[NULL],9995
127,6,0,[NULL],9995
127,6,3,[NULL],9995
127,6,4,[NULL],9996
128,5,1,"2,3",9998
128,5,2,2,9998
128,5,0,[NULL],9998
129,4,3,[NULL],9955
129,4,0,[NULL],9994
129,4,2,"0,1,3",9998
129,4,1,"0,1",9998
130,3,1,[NULL],9989
130,3,0,[NULL],9994
111,23,0,[NULL],9000
116,18,0,0,9997
117,17,0,0,9998
120,14,0,0,9996
121,13,0,[NULL],9000
122,12,0,[NULL],9000
123,11,0,0,9996
124,10,1,1,2
124,10,0,0,3
125,9,1,2,2
125,9,0,1,9998
126,8,2,[NULL],9000
126,8,0,[NULL],9984
126,8,1,[NULL],9987
127,7,"2,3",1,2
127,7,3,"1,2",2
127,7,1,[NULL],9996
127,7,0,2,9997
128,6,"0,1,3",2,2
128,6,3,"1,2",2
128,6,2,[NULL],9000
128,6,1,[NULL],9988
129,5,1,[NULL],9993
129,5,0,"0,1",9998
131,3,0,[NULL],9000
132,2,0,[NULL],9000
116,19,0,0,2
117,18,0,0,9998
123,12,0,1,3
124,11,1,0,2
124,11,0,[NULL],9000
125,10,0,0,3
125,10,1,0,9998
126,9,1,[NULL],9994
126,9,0,[NULL],9994
127,8,0,[NULL],9992
127,8,1,[NULL],9996
128,7,"0,1",0,2
128,7,1,[NULL],9993
129,6,1,[NULL],9000
129,6,0,1,9998
130,5,2,"0,1",9997
130,5,1,[NULL],9997
130,5,0,"0,1",9998
131,4,"0,1",[NULL],9995
131,4,2,2,9998
131,4,1,1,9998
132,3,1,[NULL],9000
132,3,0,[NULL],9997
133,2,2,[NULL],9000
133,2,1,[NULL],9000
133,2,0,[NULL],9993
134,1,0,[NULL],9996
134,1,1,1,9998
115,21,0,0,3
116,20,0,0,2
117,19,0,0,9997
124,12,0,1,2
125,11,0,1,9998
126,10,2,0,3
126,10,1,[NULL],9994
126,10,0,[NULL],9995
127,9,2,[NULL],9000
127,9,1,[NULL],9000
127,9,0,[NULL],9996
128,8,1,0,2
128,8,0,[NULL],9994
129,7,"0,1",0,2
129,7,1,1,9998
130,6,2,"0,1,2",2
130,6,1,0,2
130,6,0,1,9998
131,5,2,[NULL],9000
131,5,0,[NULL],9995
131,5,1,[NULL],9996
132,4,1,[NULL],9000
132,4,0,[NULL],9996
133,3,1,1,2
133,3,2,[NULL],9000
133,3,0,[NULL],9997
134,2,0,[NULL],9995
134,2,1,2,9998
115,22,0,[NULL],9995
119,18,0,0,4
120,17,0,0,9998
121,16,0,0,9997
122,15,0,0,4
123,14,0,[NULL],5
124,13,1,0,2
124,13,0,"0,1",9996
125,12,0,0,9996
126,11,0,[NULL],9994
127,10,0,[NULL],9996
128,9,1,1,2
128,9,0,[NULL],9995
129,8,1,0,2
129,8,0,2,3
130,7,0,[NULL],9000
131,6,2,[NULL],9000
131,6,1,[NULL],9000
131,6,0,[NULL],9995
132,5,"0,1",[NULL],9000
132,5,1,[NULL],9995
132,5,2,2,9998
133,4,2,1,2
133,4,1,[NULL],9994
133,4,0,[NULL],9996
134,3,2,[NULL],9000
134,3,1,[NULL],9995
134,3,0,[NULL],9997
134,3,3,2,9998
135,2,1,[NULL],9000
135,2,0,[NULL],9989
115,23,0,[NULL],9995
116,22,0,0,3
119,19,0,0,2
120,18,0,0,9998
126,12,0,[NULL],9994
127,11,0,[NULL],9996
128,10,0,[NULL],9997
129,9,2,[NULL],9000
129,9,0,[NULL],9998
129,9,1,[NULL],9998
130,8,2,[NULL],9000
130,8,1,1,9997
130,8,0,[NULL],9998
131,7,2,2,2
131,7,3,[NULL],9000
131,7,1,2,9997
131,7,0,[NULL],9998
132,6,3,[NULL],9000
132,6,2,[NULL],9988
132,6,1,2,9998
132,6,0,[NULL],9998
133,5,2,3,2
133,5,0,[NULL],9996
133,5,1,1,9998
134,4,2,[NULL],9000
134,4,0,[NULL],9995
134,4,1,[NULL],9995
135,3,0,[NULL],9996
115,24,0,[NULL],9000
116,23,0,[NULL],9000
119,20,0,0,2
120,19,0,0,3
126,13,0,[NULL],9994
127,12,0,[NULL],9996
128,11,0,[NULL],2
129,10,"2,3",[NULL],9000
129,10,3,[NULL],9000
129,10,0,[NULL],9995
129,10,1,[NULL],9997
130,9,"0,1",[NULL],9000
130,9,2,[NULL],9996
130,9,1,[NULL],9997
131,8,2,1,2
131,8,0,[NULL],9997
131,8,1,[NULL],9997
132,7,1,1,2
132,7,2,[NULL],9000
132,7,0,0,9998
133,6,1,[NULL],9000
133,6,0,[NULL],9997
134,5,"1,2",[NULL],9000
134,5,2,[NULL],9000
134,5,0,[NULL],9995
135,4,1,[NULL],9000
135,4,0,[NULL],9997
136,3,1,[NULL],9000
136,3,0,[NULL],9989
137,2,0,[NULL],9000
119,21,0,[NULL],9998
122,18,0,[NULL],9996
123,17,"0,1",0,4
123,17,1,[NULL],9998
124,16,0,0,4
125,15,0,[NULL],9997
126,14,0,[NULL],9994
126,14,1,[NULL],9996
127,13,1,[NULL],9000
127,13,0,[NULL],9996
128,12,1,[NULL],9000
128,12,0,[NULL],9000
129,11,1,1,3
129,11,2,[NULL],9000
129,11,0,[NULL],9998
130,10,2,1,3
130,10,1,[NULL],9996
130,10,0,[NULL],9997
131,9,0,0,2
131,9,1,[NULL],9000
132,8,"0,1",[NULL],9000
132,8,1,[NULL],9998
133,7,0,[NULL],9991
133,7,1,[NULL],9998
134,6,2,[NULL],9000
134,6,0,[NULL],9995
134,6,1,[NULL],9997
135,5,2,[NULL],9955
135,5,0,[NULL],9998
135,5,1,[NULL],9998
136,4,0,[NULL],9989
