stem,s,base,diff,level
128,6,"1,2","0,1,2",2
128,6,2,"2,3",2
128,6,0,[NULL],9000
129,5,0,0,9997
129,5,1,[NULL],9997
129,5,2,1,9998
130,4,0,0,9998
118,17,0,0,2
119,16,1,0,4
119,16,0,[NULL],9993
122,13,0,0,2
123,12,0,0,3
126,9,1,[NULL],9000
126,9,0,[NULL],9990
127,8,1,[NULL],9000
127,8,0,[NULL],9996
128,7,1,2,2
128,7,0,[NULL],9000
129,6,0,0,2
130,5,1,[NULL],9000
130,5,2,[NULL],9000
130,5,0,[NULL],9995
131,4,3,[NULL],9000
131,4,1,[NULL],9000
131,4,2,[NULL],9000
131,4,0,[NULL],9993
132,3,0,[NULL],9997
133,2,0,[NULL],9993
134,1,0,[NULL],9996
119,17,0,[NULL],9993
121,15,0,0,9998
122,14,0,0,9998
125,11,0,0,9996
126,10,"0,1",[NULL],9000
126,10,1,[NULL],9990
127,9,1,[NULL],9000
127,9,0,[NULL],9995
128,8,0,0,3
128,8,1,[NULL],9000
128,8,2,[NULL],9000
129,7,0,[NULL],9000
131,5,0,[NULL],9000
131,5,1,[NULL],9993
132,4,1,[NULL],9000
132,4,0,0,9998
133,3,0,[NULL],9995
134,2,0,[NULL],9994
119,18,0,[NULL],9993
120,17,0,0,2
121,16,0,0,2
122,15,0,0,9998
126,11,0,[NULL],9990
127,10,0,[NULL],9995
130,7,0,[NULL],9000
131,6,0,0,2
131,6,1,[NULL],9000
131,6,2,[NULL],9000
132,5,2,[NULL],9000
132,5,0,[NULL],9000
132,5,1,[NULL],9000
133,4,2,[NULL],9000
133,4,0,[NULL],9979
133,4,1,[NULL],9995
134,3,0,[NULL],9994
134,3,1,[NULL],9995
135,2,0,[NULL],9989
119,19,0,[NULL],9000
120,18,0,[NULL],9000
121,17,0,0,2
122,16,0,0,9998
126,12,0,[NULL],9990
127,11,0,[NULL],9995
130,8,0,[NULL],9000
131,7,1,[NULL],9000
131,7,0,[NULL],9972
132,6,0,[NULL],9000
133,5,0,[NULL],9995
133,5,1,[NULL],9996
134,4,2,[NULL],9000
134,4,0,[NULL],9994
134,4,1,[NULL],9996
135,3,0,[NULL],9996
121,18,0,0,2
124,15,0,0,4
125,14,0,0,9998
126,13,0,[NULL],9997
127,12,0,[NULL],9000
127,12,1,[NULL],9995
128,11,0,[NULL],9000
129,10,0,[NULL],9997
130,9,0,[NULL],9997
131,8,0,[NULL],9973
132,7,0,[NULL],9000
133,6,1,[NULL],9000
133,6,0,[NULL],9000
134,5,2,[NULL],9000
134,5,1,[NULL],9000
134,5,0,[NULL],9997
135,4,0,[NULL],9979
136,3,0,[NULL],9989
121,19,0,[NULL],9000
124,16,0,0,2
125,15,0,[NULL],9998
126,14,0,[NULL],9997
127,13,0,[NULL],9995
132,8,0,[NULL],9000
134,6,0,[NULL],9000
135,5,0,[NULL],9000
135,5,1,[NULL],9996
136,4,0,[NULL],9989
