stem,s,base,diff,level
54,1,0,0,9997
46,10,0,[NULL],9000
47,9,0,[NULL],9000
49,7,0,0,2
50,6,0,0,9998
53,3,0,[NULL],9000
54,2,0,1,9997
47,10,0,[NULL],9000
49,8,0,0,2
50,7,0,[NULL],9000
52,5,0,[NULL],9000
53,4,0,0,3
54,3,"0,1",[NULL],9000
54,3,1,[NULL],9000
55,2,0,[NULL],9000
47,11,0,[NULL],9000
52,6,0,0,9997
53,5,1,0,3
53,5,0,0,9998
54,4,1,[NULL],9000
54,4,0,[NULL],9000
55,3,0,[NULL],9000
52,7,0,0,2
53,6,0,0,9998
55,4,0,[NULL],9000
56,3,0,[NULL],9000
57,2,0,[NULL],9000
58,1,0,[NULL],9000
51,9,0,0,3
52,8,0,0,2
53,7,0,0,9997
56,4,0,[NULL],9000
51,10,0,[NULL],9000
55,6,0,[NULL],9000
56,5,0,[NULL],9000
51,11,0,[NULL],9000
52,10,0,0,3
55,7,0,[NULL],9000
56,6,0,0,9998
59,3,0,[NULL],9000
60,2,0,[NULL],9000
51,12,0,[NULL],9000
52,11,0,[NULL],9000
55,8,0,0,2
56,7,0,[NULL],9000
57,6,0,[NULL],9000
58,5,1,[NULL],9000
58,5,0,[NULL],9000
59,4,0,[NULL],9000
60,3,0,[NULL],9000
61,2,0,[NULL],9000
62,1,0,[NULL],9000
63,0,0,0,9998
55,9,0,0,9998
58,6,0,0,9996
59,5,0,[NULL],9000
60,4,1,[NULL],9000
60,4,0,[NULL],9000
61,3,0,[NULL],9000
62,2,0,0,2
63,1,0,1,9998
53,12,0,[NULL],9000
54,11,0,0,2
55,10,0,0,9998
58,7,0,[NULL],9000
59,6,0,0,9998
60,5,0,[NULL],9000
61,4,0,[NULL],9000
62,3,1,0,2
62,3,0,0,9998
63,2,2,[NULL],9000
63,2,0,[NULL],9997
63,2,1,1,9998
64,1,0,[NULL],9000
53,13,0,[NULL],9000
54,12,0,0,2
55,11,0,0,9998
58,8,0,0,2
59,7,0,0,9996
60,6,0,[NULL],9000
61,5,0,0,2
62,4,1,1,2
62,4,0,[NULL],9000
63,3,0,0,9997
54,13,0,0,2
55,12,0,[NULL],9000
57,10,0,0,4
58,9,0,0,9998
61,6,0,[NULL],9000
62,5,1,[NULL],9000
62,5,0,[NULL],9000
63,4,0,0,9997
64,3,1,[NULL],9000
64,3,0,[NULL],9984
65,2,2,[NULL],9000
65,2,0,[NULL],9000
65,2,1,[NULL],9000
66,1,0,[NULL],9997
54,14,0,[NULL],9000
55,13,0,[NULL],9000
57,11,0,0,2
58,10,0,0,9998
61,7,0,[NULL],9000
62,6,0,0,3
63,5,0,0,9996
65,3,0,[NULL],9000
66,2,0,[NULL],9000
55,14,0,[NULL],9000
57,12,0,0,2
58,11,0,0,4
62,7,0,0,3
63,6,0,0,9996
65,4,0,[NULL],9000
66,3,0,[NULL],9000
66,3,1,[NULL],9000
55,15,0,[NULL],9000
60,10,0,0,9997
61,9,0,0,9998
62,8,0,[NULL],9000
63,7,0,0,9996
64,6,0,[NULL],9000
65,5,0,[NULL],9000
66,4,0,[NULL],9000
66,4,1,[NULL],9000
67,3,0,[NULL],9000
60,11,0,0,2
61,10,0,0,9998
62,9,0,0,4
63,8,0,0,9996
64,7,0,[NULL],9000
65,6,0,[NULL],9000
66,5,0,[NULL],9000
67,4,0,[NULL],9000
68,3,0,[NULL],9000
69,2,0,[NULL],9000
69,2,1,[NULL],9000
70,1,0,0,9997
59,13,0,0,3
60,12,0,0,2
61,11,0,0,9997
62,10,0,0,4
63,9,0,0,9996
66,6,0,[NULL],9000
67,5,0,[NULL],9000
68,4,0,[NULL],9000
69,3,0,[NULL],9000
70,2,0,[NULL],9995
59,14,0,[NULL],9000
62,11,0,0,4
63,10,1,[NULL],9000
63,10,0,0,9995
64,9,0,1,9998
65,8,0,0,9997
66,7,0,[NULL],9000
68,5,0,[NULL],9000
69,4,0,0,3
69,4,1,[NULL],9000
70,3,1,[NULL],9000
70,3,0,[NULL],9000
70,3,2,1,9998
71,2,0,[NULL],9000
71,2,1,[NULL],9996
59,15,0,[NULL],9000
60,14,0,0,3
62,12,0,0,4
63,11,1,0,2
63,11,0,0,9995
64,10,0,1,9998
68,6,0,[NULL],9000
69,5,1,2,2
69,5,0,[NULL],9000
70,4,0,[NULL],9000
70,4,1,1,9998
71,3,0,[NULL],9000
59,16,0,[NULL],9000
60,15,0,[NULL],9000
62,13,0,0,4
63,12,1,0,2
63,12,0,0,9995
64,11,0,0,3
69,6,1,1,2
69,6,0,[NULL],9000
70,5,0,[NULL],9000
70,5,1,[NULL],9000
71,4,1,[NULL],9000
71,4,0,[NULL],9997
72,3,0,[NULL],9000
72,3,1,[NULL],9980
63,13,0,[NULL],9000
66,10,0,0,9996
67,9,"0,1",[NULL],9000
67,9,1,0,9998
68,8,0,[NULL],9000
69,7,2,[NULL],9000
69,7,1,[NULL],9000
69,7,0,[NULL],9000
70,6,2,[NULL],9000
70,6,1,[NULL],9000
70,6,0,0,9998
71,5,0,[NULL],9997
72,4,1,[NULL],9000
72,4,2,[NULL],9981
72,4,0,1,9998
73,3,1,[NULL],9000
73,3,0,"0,2,3",9998
61,16,0,[NULL],9000
62,15,0,0,5
63,14,0,[NULL],9000
66,11,0,1,2
67,10,0,0,9998
69,8,0,0,2
69,8,1,[NULL],9000
70,7,2,[NULL],9000
70,7,1,[NULL],9000
70,7,0,0,9998
71,6,1,0,2
71,6,0,[NULL],9998
72,5,"0,2,3",0,2
72,5,3,[NULL],9000
72,5,1,[NULL],9000
72,5,2,[NULL],9982
73,4,3,[NULL],9000
73,4,2,[NULL],9000
73,4,"0,1",[NULL],9000
73,4,1,1,9998
74,3,1,[NULL],9000
74,3,0,[NULL],9000
61,17,0,[NULL],9000
62,16,0,0,5
63,15,0,[NULL],9000
66,12,0,0,2
67,11,0,0,9996
68,10,0,[NULL],9000
69,9,0,0,2
70,8,1,[NULL],9000
70,8,0,0,9998
71,7,0,[NULL],9000
72,6,1,1,2
72,6,0,[NULL],9000
73,5,1,[NULL],9000
73,5,0,[NULL],9000
62,17,0,0,5
63,16,0,[NULL],9000
65,14,0,0,4
66,13,0,0,9998
69,10,0,0,2
69,10,1,[NULL],9000
70,9,1,0,9998
70,9,0,"0,1",9998
72,7,0,[NULL],9000
73,6,1,[NULL],9000
73,6,0,[NULL],9000
74,5,1,[NULL],9000
74,5,0,0,9997
75,4,0,[NULL],9000
77,2,0,[NULL],9000
78,1,0,0,9998
62,18,0,[NULL],9000
63,17,0,[NULL],9000
65,15,0,0,2
66,14,0,0,9998
69,11,0,1,2
69,11,1,"0,1",2
70,10,0,0,9998
73,7,0,[NULL],9000
74,6,1,[NULL],9000
74,6,0,[NULL],9000
75,5,0,[NULL],9000
76,4,0,0,9996
77,3,0,0,2
77,3,1,[NULL],9997
78,2,0,2,9997
63,18,0,[NULL],9000
65,16,0,0,2
66,15,0,0,4
69,12,0,0,2
70,11,0,[NULL],9000
73,8,0,0,3
74,7,1,[NULL],9000
74,7,0,[NULL],9000
74,7,2,[NULL],9000
76,5,0,0,9998
77,4,2,[NULL],9000
77,4,0,[NULL],9000
77,4,1,[NULL],9996
78,3,1,[NULL],9994
78,3,0,0,9997
79,2,0,[NULL],9994
63,19,0,[NULL],9000
68,14,0,0,9997
69,13,0,0,9998
72,10,0,0,9996
73,9,0,[NULL],9000
74,8,0,[NULL],9000
74,8,1,[NULL],9000
75,7,0,0,2
75,7,1,[NULL],9000
76,6,1,[NULL],9000
76,6,0,[NULL],9000
77,5,2,0,3
77,5,3,[NULL],9000
77,5,0,[NULL],9000
77,5,1,[NULL],9996
78,4,2,[NULL],9000
78,4,1,[NULL],9995
78,4,0,"1,3",9998
68,15,0,0,2
69,14,0,0,9998
74,9,0,[NULL],9000
75,8,0,0,4
75,8,1,[NULL],9000
75,8,2,[NULL],9000
76,7,0,[NULL],9000
76,7,1,[NULL],9000
77,6,"1,3",0,2
77,6,0,0,3
77,6,3,[NULL],9000
77,6,2,[NULL],9000
78,5,0,[NULL],9000
78,5,1,[NULL],9000
78,5,2,[NULL],9996
79,4,0,[NULL],9000
80,3,"0,1",[NULL],9000
80,3,1,[NULL],9976
81,2,0,[NULL],9997
67,17,0,0,3
68,16,0,0,2
69,15,0,0,9997
76,8,0,[NULL],9000
77,7,0,1,9998
78,6,1,[NULL],9000
78,6,0,[NULL],9000
79,5,2,[NULL],9000
79,5,"0,1",[NULL],9000
79,5,1,[NULL],9000
80,4,2,[NULL],9000
80,4,0,1,9998
80,4,1,0,9998
81,3,0,[NULL],9000
67,18,0,[NULL],9000
71,14,0,0,4
72,13,0,0,9998
73,12,0,0,9997
74,11,0,[NULL],9000
75,10,0,[NULL],9000
76,9,1,0,2
76,9,0,[NULL],9000
77,8,0,[NULL],9000
78,7,0,[NULL],9000
78,7,1,[NULL],9000
79,6,1,0,2
79,6,0,1,2
79,6,2,[NULL],9000
80,5,3,[NULL],9000
80,5,0,[NULL],9000
80,5,1,[NULL],9000
80,5,2,[NULL],9997
81,4,1,[NULL],9000
81,4,2,[NULL],9000
81,4,0,0,9998
82,3,0,[NULL],9993
67,19,0,[NULL],9000
68,18,0,0,3
71,15,0,0,2
72,14,0,0,9998
77,9,0,[NULL],9000
78,8,1,[NULL],9000
78,8,0,[NULL],9000
79,7,0,[NULL],9000
80,6,0,0,2
81,5,0,0,9998
67,20,0,[NULL],9000
68,19,0,[NULL],9000
71,16,0,0,2
72,15,0,0,3
79,8,0,[NULL],9000
80,7,0,0,2
80,7,1,[NULL],9000
81,6,0,2,9998
82,5,0,[NULL],9000
83,4,0,[NULL],9993
83,4,1,[NULL],9993
84,3,0,[NULL],9000
71,17,0,0,9998
74,14,0,0,9996
75,13,"0,1",[NULL],9000
75,13,1,0,9998
76,12,0,[NULL],9000
77,11,0,0,9997
78,10,0,0,9996
79,9,0,[NULL],9000
80,8,2,0,2
80,8,1,[NULL],9000
80,8,0,[NULL],9982
81,7,0,0,9997
82,6,0,0,9998
83,5,0,[NULL],9000
69,20,0,[NULL],9000
70,19,0,0,2
71,18,0,0,9998
74,15,0,1,2
75,14,0,0,9998
79,10,0,[NULL],9000
80,9,2,[NULL],9000
80,9,1,[NULL],9000
80,9,0,[NULL],9982
81,8,0,0,2
83,6,0,[NULL],9000
83,6,1,[NULL],9994
84,5,1,[NULL],9000
84,5,2,[NULL],9000
84,5,0,"0,1",9998
85,4,0,[NULL],9000
69,21,0,[NULL],9000
70,20,0,0,2
71,19,0,0,9998
74,16,0,0,2
75,15,0,0,9996
76,14,0,0,3
80,10,0,0,3
81,9,0,[NULL],9000
83,7,"0,1",0,2
83,7,1,0,9997
84,6,1,[NULL],9000
84,6,0,1,9998
85,5,1,[NULL],9000
85,5,0,1,9998
86,4,0,[NULL],9000
70,21,0,0,2
71,20,0,[NULL],9000
73,18,0,0,4
74,17,0,0,9998
77,14,0,0,4
78,13,0,0,9998
79,12,0,0,9996
80,11,0,[NULL],9000
81,10,0,[NULL],9000
82,9,0,[NULL],9000
83,8,1,0,2
83,8,0,[NULL],9998
84,7,1,0,2
84,7,0,0,9997
85,6,0,[NULL],9000
85,6,1,[NULL],9000
86,5,0,[NULL],9000
86,5,1,[NULL],9000
89,2,0,[NULL],9000
90,1,0,[NULL],9000
70,22,0,[NULL],9000
71,21,0,[NULL],9000
73,19,0,0,2
74,18,0,0,9998
77,15,0,0,2
82,10,0,1,3
83,9,1,[NULL],9000
83,9,0,[NULL],9000
84,8,1,0,9994
84,8,0,[NULL],9994
85,7,0,0,9997
86,6,0,[NULL],9000
87,5,0,[NULL],9000
88,4,0,0,9997
71,22,0,[NULL],9000
73,20,0,0,2
74,19,0,0,4
82,11,0,[NULL],9000
83,10,0,0,3
84,9,0,0,9997
85,8,0,[NULL],9000
86,7,0,0,9997
86,7,1,0,9998
87,6,0,[NULL],9000
89,4,0,1,9998
71,23,0,[NULL],9000
76,18,0,0,9997
77,17,0,0,9998
78,16,0,0,4
79,15,0,0,9998
80,14,0,1,9996
81,13,0,[NULL],9000
82,12,0,[NULL],9000
83,11,0,0,9996
84,10,0,0,3
85,9,0,1,2
86,8,0,[NULL],9000
87,7,0,0,3
88,6,1,0,2
88,6,0,[NULL],9000
89,5,0,[NULL],9993
91,3,0,[NULL],9000
92,2,0,[NULL],9000
76,19,0,0,2
77,18,0,0,9998
78,17,0,0,2
79,16,0,0,9998
83,12,0,0,3
84,11,0,[NULL],9000
85,10,0,0,3
86,9,0,[NULL],9000
89,6,0,[NULL],9000
90,5,1,0,9996
90,5,0,0,9998
91,4,0,"1,2",9998
92,3,0,[NULL],9000
93,2,1,[NULL],9000
93,2,0,[NULL],9000
94,1,0,0,9998
75,21,0,0,3
76,20,0,0,2
77,19,0,0,9997
78,18,0,0,2
79,17,0,0,9998
86,10,1,[NULL],9000
86,10,0,[NULL],9000
87,9,0,[NULL],9000
89,7,0,0,2
90,6,"1,2",0,2
90,6,2,[NULL],9000
90,6,0,0,9998
91,5,1,[NULL],9000
91,5,0,1,9998
92,4,0,[NULL],9000
93,3,0,0,2
93,3,1,[NULL],9000
94,2,0,0,9998
75,22,0,[NULL],9000
78,19,0,0,2
79,18,1,0,4
79,18,0,0,9998
80,17,0,1,9998
81,16,0,0,9997
82,15,0,0,4
83,14,0,1,6
84,13,0,"0,1",9996
85,12,0,0,9996
86,11,0,0,9998
88,9,0,[NULL],9978
89,8,0,0,2
90,7,1,0,2
90,7,0,[NULL],9000
91,6,0,[NULL],9000
91,6,2,[NULL],9000
91,6,1,[NULL],9000
92,5,0,[NULL],9000
93,4,0,0,2
94,3,0,[NULL],9000
94,3,1,0,9998
95,2,0,[NULL],9000
75,23,0,[NULL],9000
76,22,0,0,3
78,20,0,0,2
79,19,1,0,2
79,19,0,0,9998
80,18,0,1,9998
85,13,0,0,2
86,12,0,0,9998
88,10,0,[NULL],9979
89,9,0,1,4
89,9,2,[NULL],9000
89,9,1,0,9998
90,8,2,[NULL],9000
90,8,1,1,9997
90,8,0,2,9998
91,7,1,[NULL],9000
91,7,0,2,9997
92,6,0,[NULL],9000
93,5,0,1,2
94,4,0,[NULL],9000
75,24,0,[NULL],9000
76,23,0,[NULL],9000
78,21,0,0,2
79,20,1,0,2
79,20,0,0,9997
80,19,0,0,3
85,14,0,0,2
86,13,0,"0,1",9998
88,11,0,1,2
89,10,2,0,2
89,10,0,[NULL],9000
89,10,1,0,9995
90,9,"0,1",[NULL],9000
90,9,1,0,9996
91,8,0,1,9997
92,7,0,[NULL],9000
93,6,0,[NULL],9000
94,5,"0,1",[NULL],9000
94,5,1,[NULL],9000
95,4,0,[NULL],9000
96,3,0,[NULL],9000
97,2,0,[NULL],9000
79,21,0,0,9997
82,18,0,0,9996
83,17,"0,1",0,4
83,17,1,0,9998
84,16,0,0,4
85,15,"0,1",0,2
85,15,1,0,9997
86,14,1,1,9996
86,14,0,0,9998
87,13,0,[NULL],9000
88,12,1,[NULL],9000
88,12,0,[NULL],9000
89,11,1,1,3
89,11,2,[NULL],9000
89,11,0,0,9998
90,10,2,0,3
90,10,"0,1",[NULL],9000
90,10,1,0,9996
91,9,0,[NULL],9000
92,8,0,[NULL],9000
93,7,0,1,9998
77,24,0,[NULL],9000
78,23,0,0,3
79,22,0,0,9997
82,19,0,1,2
83,18,0,0,9998
85,16,0,0,2
86,15,0,0,9998
88,13,0,0,2
89,12,0,[NULL],9000
89,12,1,0,9998
90,11,1,0,3
90,11,0,[NULL],9000
91,10,0,[NULL],9000
92,9,1,0,2
92,9,0,[NULL],9977
93,8,0,1,9998
95,6,0,0,9996
96,5,0,0,9998
97,4,0,[NULL],9000
98,3,0,1,9998
77,25,0,[NULL],9000
78,24,0,0,3
79,23,0,[NULL],9000
82,20,0,0,2
83,19,0,0,9996
84,18,0,1,3
85,17,0,0,2
86,16,0,0,9998
88,14,0,1,2
89,13,0,1,4
91,11,0,0,9995
92,10,1,0,2
92,10,0,[NULL],9000
93,9,0,[NULL],9996
94,8,0,[NULL],9998
95,7,0,0,2
95,7,1,0,9998
96,6,1,[NULL],9000
96,6,0,0,9998
97,5,1,0,2
97,5,0,"1,2",9998
98,4,0,1,9997
98,4,1,2,9998
99,3,0,[NULL],9000
78,25,0,0,3
79,24,0,[NULL],9000
81,22,0,0,4
82,21,0,0,9998
85,18,0,0,2
85,18,1,1,4
86,17,0,"0,1",9998
86,17,1,0,9998
87,16,0,0,9997
88,15,0,1,5
89,14,0,1,4
90,13,0,0,9996
91,12,0,0,9997
92,11,1,[NULL],9979
92,11,0,0,9998
93,10,1,[NULL],9000
93,10,0,[NULL],9000
94,9,0,1,2
95,8,0,0,2
96,7,"1,2",0,2
96,7,2,[NULL],9993
96,7,0,2,9998
97,6,2,1,2
97,6,0,[NULL],9961
97,6,1,0,9997
98,5,1,[NULL],9000
98,5,0,[NULL],9000
99,4,0,[NULL],9000
78,26,0,[NULL],9000
79,25,0,[NULL],9000
81,23,0,0,2
82,22,0,0,9998
85,19,"0,1",0,2
85,19,1,"0,1",2
86,18,0,0,9998
91,13,0,0,2
92,12,"0,1",[NULL],9000
92,12,1,0,9998
93,11,1,[NULL],9000
93,11,0,[NULL],9000
94,10,0,0,4
94,10,1,[NULL],9000
95,9,2,0,2
95,9,1,[NULL],9996
95,9,0,1,9997
96,8,"2,3",1,9995
96,8,1,[NULL],9995
96,8,0,[NULL],9997
96,8,3,1,9998
97,7,1,0,3
97,7,0,[NULL],9962
98,6,0,[NULL],9997
99,5,0,0,9998
100,4,0,[NULL],9962
79,26,0,[NULL],9000
81,24,0,0,2
82,23,0,0,4
85,20,0,0,2
86,19,0,0,3
90,15,0,0,3
91,14,0,1,2
92,13,"0,1",[NULL],9000
92,13,1,0,9997
93,12,"0,1",[NULL],9000
93,12,1,0,9998
94,11,1,[NULL],9000
94,11,0,[NULL],9000
95,10,1,3,2
95,10,0,[NULL],9000
96,9,0,1,3
96,9,"1,2",2,9997
96,9,2,2,9998
97,8,1,[NULL],9963
97,8,0,1,9998
97,8,2,"0,1",9998
98,7,0,0,2
98,7,1,[NULL],9000
99,6,3,[NULL],9000
99,6,"0,1",[NULL],9963
99,6,2,[NULL],9993
99,6,1,0,9998
100,5,3,[NULL],9000
100,5,0,1,9997
100,5,2,1,9998
100,5,1,[NULL],9998
101,4,1,[NULL],9991
101,4,0,[NULL],9997
102,3,0,0,9998
103,2,0,[NULL],9996
79,27,0,[NULL],9000
84,22,0,0,9997
85,21,0,0,9998
88,18,0,0,9996
89,17,0,0,4
90,16,0,0,5
91,15,0,0,9996
92,14,0,1,2
92,14,1,0,9996
93,13,0,[NULL],9000
93,13,1,0,9998
94,12,1,"0,1",3
94,12,2,[NULL],9000
94,12,0,[NULL],9000
95,11,2,2,2
95,11,0,[NULL],9000
95,11,1,2,9998
96,10,1,0,2
96,10,0,"0,2",2
97,9,1,[NULL],9000
97,9,0,[NULL],9964
98,8,0,1,2
99,7,1,2,2
99,7,0,[NULL],9994
100,6,1,[NULL],9000
100,6,0,[NULL],9964
101,5,0,0,2
102,4,0,3,9998
84,23,0,0,2
85,22,0,0,9998
91,16,0,1,3
92,15,0,1,2
93,14,0,0,9998
94,13,2,1,2
94,13,1,[NULL],9000
94,13,0,[NULL],9000
95,12,2,"1,2",3
95,12,1,[NULL],9000
95,12,3,1,9998
95,12,0,"0,1",9998
96,11,0,[NULL],9000
97,10,0,[NULL],9965
98,9,1,[NULL],9000
98,9,0,0,9998
99,8,1,0,3
99,8,0,1,9996
100,7,2,[NULL],9000
100,7,"0,1",[NULL],9965
100,7,1,0,9998
101,6,3,0,2
101,6,0,[NULL],9993
101,6,2,[NULL],9993
101,6,1,2,9998
102,5,2,[NULL],9996
102,5,"0,1",[NULL],9996
102,5,1,1,9998
103,4,0,[NULL],9997
104,3,1,[NULL],9992
104,3,0,1,9998
105,2,0,[NULL],9000
83,25,0,0,3
84,24,0,0,2
85,23,0,0,9997
92,16,0,0,2
93,15,0,1,9998
94,14,1,3,2
94,14,0,"0,3",2
95,13,1,"2,3",5
95,13,0,0,9998
97,11,0,0,2
98,10,0,1,9998
99,9,0,1,2
100,8,2,1,2
100,8,0,[NULL],9000
100,8,1,[NULL],9966
101,7,1,0,2
101,7,3,[NULL],9000
101,7,0,[NULL],9966
101,7,2,[NULL],9994
102,6,2,[NULL],9996
102,6,0,[NULL],9996
102,6,1,[NULL],9996
103,5,1,0,2
103,5,0,[NULL],9997
104,4,1,[NULL],9995
104,4,0,[NULL],9995
105,3,0,[NULL],9994
83,26,0,[NULL],9000
87,22,0,0,4
88,21,0,0,9998
89,20,0,0,9997
90,19,0,0,4
91,18,0,1,4
92,17,1,0,2
92,17,0,"0,1",9996
93,16,0,0,9996
94,15,0,0,2
94,15,1,[NULL],9000
95,14,1,[NULL],9000
95,14,0,0,9998
97,12,1,0,2
97,12,0,0,9996
98,11,2,[NULL],9965
98,11,0,[NULL],9967
98,11,1,1,9998
101,8,"0,1",[NULL],9967
101,8,1,1,9998
102,7,1,[NULL],9990
102,7,2,[NULL],9990
102,7,0,[NULL],9990
103,6,2,[NULL],9967
103,6,1,1,9998
103,6,0,[NULL],9998
104,5,2,[NULL],9000
104,5,0,[NULL],9969
104,5,1,1,9997
105,4,"0,1",[NULL],9000
105,4,1,[NULL],9000
106,3,0,[NULL],9000
83,27,0,[NULL],9000
84,26,0,0,3
87,23,0,0,2
88,22,0,0,9998
94,16,0,0,2
95,15,0,0,9998
97,13,1,1,2
97,13,0,1,9997
98,12,1,0,4
98,12,0,[NULL],9967
98,12,2,0,9998
99,11,1,[NULL],9968
99,11,0,[NULL],9968
100,10,1,1,2
100,10,2,0,9997
100,10,0,0,9998
101,9,"0,1",[NULL],9967
101,9,1,[NULL],9968
101,9,2,[NULL],9968
101,9,3,[NULL],9996
102,8,1,1,2
102,8,4,[NULL],9000
102,8,3,[NULL],9000
102,8,0,[NULL],9991
102,8,2,2,9998
103,7,2,[NULL],9968
103,7,0,[NULL],9968
103,7,1,[NULL],9968
104,6,0,0,9998
107,3,0,[NULL],9000
83,28,0,[NULL],9000
84,27,0,[NULL],9000
87,24,0,0,2
88,23,0,0,3
94,17,0,0,2
95,16,0,0,9998
97,14,0,2,2
98,13,1,[NULL],9000
98,13,0,0,9996
99,12,0,0,2
99,12,1,[NULL],9000
100,11,0,1,9998
101,10,2,2,2
101,10,0,[NULL],9967
101,10,1,0,9997
102,9,"1,2,3",[NULL],9967
102,9,"2,3",[NULL],9969
102,9,3,[NULL],9992
102,9,0,1,9997
103,8,0,0,2
103,8,1,1,3
104,7,1,2,9997
104,7,0,[NULL],9997
105,6,1,[NULL],9000
105,6,0,[NULL],9994
106,5,1,[NULL],9000
106,5,0,[NULL],9993
107,4,"0,1",[NULL],9991
107,4,1,3,9997
108,3,1,[NULL],9000
108,3,0,[NULL],9997
109,2,0,0,9998
87,25,0,0,9998
90,22,0,0,9996
91,21,"0,1",0,4
91,21,1,0,9998
92,20,0,0,4
93,19,0,0,9997
94,18,0,0,2
94,18,1,0,9996
95,17,1,[NULL],9000
95,17,0,0,9998
96,16,1,0,3
96,16,0,0,4
97,15,1,0,9996
97,15,0,0,9998
98,14,"0,1",[NULL],9000
98,14,1,0,9996
99,13,1,0,2
99,13,0,2,3
100,12,1,[NULL],9000
100,12,0,1,9998
101,11,0,[NULL],9000
102,10,1,[NULL],9968
102,10,0,0,9997
103,9,2,[NULL],9000
103,9,1,[NULL],9970
103,9,0,[NULL],9970
104,8,2,[NULL],9000
104,8,3,[NULL],9000
104,8,1,1,9998
104,8,0,"0,2",9998
105,7,4,[NULL],9000
105,7,3,[NULL],9000
105,7,2,[NULL],9970
105,7,1,[NULL],9995
105,7,0,"0,2,3",9998
106,6,3,[NULL],9000
106,6,2,[NULL],9992
106,6,1,3,9998
106,6,0,2,9998
107,5,1,[NULL],9000
107,5,0,[NULL],9998
108,4,0,0,2
108,4,1,[NULL],9000
109,3,1,[NULL],9996
109,3,0,[NULL],9996
85,28,0,[NULL],9000
86,27,0,0,2
87,26,0,0,9998
90,23,0,1,2
91,22,0,0,9998
94,19,0,0,2
95,18,0,0,9998
96,17,0,0,2
97,16,0,0,9998
99,14,1,0,2
99,14,0,[NULL],9000
100,13,0,"1,2",3
100,13,3,[NULL],9000
100,13,2,[NULL],9000
100,13,1,0,9998
101,12,1,0,3
101,12,0,0,9998
102,11,1,[NULL],9000
102,11,0,[NULL],9994
103,10,1,1,2
103,10,"0,2",0,2
103,10,2,1,3
104,9,"0,2,3",0,2
104,9,"1,3",[NULL],9000
104,9,2,[NULL],9963
104,9,3,0,9996
105,8,3,1,2
105,8,2,0,2
105,8,1,"0,1",9998
105,8,0,1,9998
106,7,3,1,3
106,7,2,[NULL],9000
106,7,0,[NULL],9971
106,7,1,0,9997
107,6,1,[NULL],9000
107,6,0,[NULL],9993
107,6,2,[NULL],9993
108,5,2,[NULL],9000
108,5,1,[NULL],9996
108,5,0,[NULL],9997
109,4,2,[NULL],9000
109,4,0,[NULL],9995
109,4,1,[NULL],9995
110,3,0,[NULL],9996
85,29,0,[NULL],9000
86,28,0,0,2
87,27,0,0,9998
90,24,0,0,2
91,23,0,0,9996
92,22,0,0,3
94,20,0,0,2
95,19,0,0,9998
96,18,0,0,2
97,17,0,0,4
99,15,0,1,2
100,14,0,0,2
101,13,0,0,3
101,13,1,[NULL],9000
102,12,1,[NULL],9972
102,12,0,[NULL],9995
103,11,0,[NULL],9972
104,10,"0,1",1,2
104,10,1,0,2
105,9,2,[NULL],9972
105,9,1,[NULL],9972
105,9,0,1,9998
106,8,2,[NULL],9000
106,8,0,[NULL],9994
